acc_x_t0.25,acc_x_t0.5,acc_x_t0.75,acc_x_t1.0,acc_y_t0.25,acc_y_t0.5,acc_y_t0.75,acc_y_t1.0,acc_z_t0.25,acc_z_t0.5,acc_z_t0.75,acc_z_t1.0,gyro_x_t0.25,gyro_x_t0.5,gyro_x_t0.75,gyro_x_t1.0,gyro_y_t0.25,gyro_y_t0.5,gyro_y_t0.75,gyro_y_t1.0,gyro_z_t0.25,gyro_z_t0.5,gyro_z_t0.75,gyro_z_t1.0,flex_t0.25,flex_t0.5,flex_t0.75,flex_t1.0,label
3.473987,3.486556,4.975749,2.593519,-5.150527,-5.130774,-6.237494,-4.66989,7.629722,7.664438,10.35672,7.428609,1.371951,-0.4344512,35.73171,-17.90396,-0.4573171,-0.3125,22.55335,16.39482,-0.1981707,-0.07621951,-3.170732,24.11585,0.0,0.0,0.0,0.0,down
2.460042,2.484583,2.285864,2.40318,-5.580286,-5.5743,-5.372589,-5.015254,7.896077,7.70933,7.301717,6.284181,0.6859756,2.035061,1.158537,6.425305,-0.03810976,1.730183,-3.483232,-15.49543,-0.7012195,0.1829268,-3.231707,-7.515244,0.0,0.0,0.0,0.0,down
2.621651,3.147178,3.699042,3.291429,-5.622184,-5.617396,-5.841254,-4.769848,7.551911,7.330447,7.708132,6.964134,2.842988,-0.2743902,14.80945,-3.536585,-5.030488,-2.050305,-8.803354,-26.05945,-2.157012,-0.1448171,-3.071646,-15.67073,0.0,34.38132,0.0,0.0,down
2.416947,2.203863,2.874239,3.389591,-4.979341,-4.910508,-5.134964,-5.241506,7.97748,7.439982,7.811083,6.517017,0.8917684,-0.2515244,-14.6189,8.871951,0.4954268,-3.018293,-18.59756,-12.15701,-0.4192073,-0.8079268,-0.6707317,-7.911585,0.0,0.0,0.0,0.0,down
2.321777,2.296638,2.217629,1.75076,-4.792593,-4.760272,-4.504092,-4.349067,7.964911,8.131308,8.207323,6.958747,-7.157012,2.568598,-3.147866,-11.03659,4.496951,0.1219512,1.798781,-3.528964,-3.971037,1.646341,-1.089939,6.539634,0.0,0.0,0.0,34.73763,down
2.664747,2.294244,1.954866,2.395399,-5.366004,-4.71119,-4.85185,-4.690241,8.297705,7.805696,7.332841,6.983288,0.5030488,4.679878,-9.908537,-18.49085,2.713415,-2.934451,-1.097561,-21.48628,0.8079268,-1.867378,1.006098,2.11128,0.0,0.0,0.0,0.0,down
4.051588,3.53444,3.418321,3.402161,-5.910087,-5.549161,-5.191826,-5.249886,7.912837,6.768408,7.676409,7.590816,-7.652439,-2.1875,-4.420732,-1.882622,2.522866,2.804878,-1.653963,-2.141768,-7.347561,3.079268,1.044207,-0.4115854,0.0,0.0,0.0,0.0,down
2.172738,2.369661,2.447473,2.152387,-4.669292,-4.842872,-5.962161,-4.946421,8.189965,8.356362,8.147469,7.010821,-1.981707,3.025915,-27.06555,-2.591464,-3.605183,-3.025915,-2.271342,1.829268,-3.910061,1.501524,-5.556403,2.088415,0.0,0.0,0.0,75.50078,down
2.203264,2.32896,3.660734,4.374207,-4.363432,-4.750695,-5.158308,-5.716156,7.389704,6.47033,8.082825,7.844602,3.696646,2.172256,0.7240854,-6.181403,-2.431402,-7.995427,-23.27744,-8.551829,0.2972561,-2.507622,-9.946647,-4.855183,0.0,10.30402,0.0,0.0,down
3.763685,3.488352,4.089895,3.230975,-5.507262,-5.36361,-5.710171,-5.344457,9.351153,7.98586,8.916007,7.596203,-11.77592,-1.219512,-1.768293,3.033537,-15.0,-14.39787,1.440549,3.780488,-9.870427,-6.5625,6.577744,7.065549,0.0,0.0,0.0,37.06426,down
2.576161,3.217209,3.849876,3.12144,-5.442619,-5.403713,-5.265448,-3.630208,6.56131,6.650494,7.574656,5.325303,-8.025915,-9.748476,3.948171,31.53963,-13.98628,-1.310976,-10.12957,-12.1189,-1.821646,4.977134,-15.18293,-8.917684,0.0,0.0,0.0,0.0,down
3.150171,3.731363,3.54701,3.201048,-5.108628,-5.221754,-4.720169,-4.999093,8.388684,8.062474,7.636306,7.813477,-7.286585,-9.504574,-10.3811,-2.705793,-10.54116,-4.76372,-11.41006,1.364329,-7.26372,-3.506098,-2.759146,5.106708,0.0,0.0,4.380119,0.0,down
3.8689684235455766,3.8485900514536677,3.3771476827774354,2.9539483874174097,-5.107415279040461,-5.1644688027310615,-3.7673132002554834,-4.882044372944327,7.458307147178651,7.42891614760861,9.397730804080322,8.067482866759772,-1.2379607960470045,0.175787969663244,1.1370418982346238,2.657512932717887,0.17073912077707976,0.561181871099412,16.95732509059421,-4.786584046349908,0.1839669515285814,-0.2765546987620429,9.719817006578717,3.0471034087870574,0.006224271026155842,0.012301555162652055,-0.01542697171467361,0.011990912318790976,left
3.510402776764235,3.507628396845618,3.322056848687551,3.116400965461863,-5.544191940470949,-5.526450575327247,-6.481250864844717,-3.6316712620583558,7.3513040771560165,7.357590439383444,6.791723695259478,8.686903920272227,-0.33892403956682654,-0.41888623567118805,33.64906005400233,1.7646255221605351,-0.3858142698557921,-0.7259525307978217,25.270562075020948,-7.504663225107007,0.03185242340728689,0.14514415912957349,-5.303718084605173,6.181327956078334,0.0031181640295295165,-0.003482893620430644,0.0015453647076490442,0.00680781744067122,left
3.5767126269323204,3.565661211008598,3.567442661555425,3.2206215300003587,-5.437821162506085,-5.362819353781381,-5.415710143027737,-5.191629946844104,7.390921109737082,7.45270362888046,7.434830131029453,7.83206715139834,0.21779581542014034,-1.558039092309402,2.140858905440254,34.60204756773416,-0.109266530710346,-1.2843986778446506,0.4163464374024763,13.686711439177142,-0.23512767363287312,0.286972402328229,0.3870003712309497,-0.42320238524406806,0.004002441875641993,0.00022150359154245885,-0.006444909870536527,0.01661172317347534,left
3.6270348037121316,3.6489023484248118,3.9858499011040163,3.891513647411152,-4.78629890126117,-4.8303105774856325,-9.852360131234636,-3.9891523330970213,7.807200926139124,7.771157587766331,4.650352479629448,8.190991399498493,-0.5773750664976549,0.016983298848250134,10.464048360703629,1.053994010385055,-0.11226286923316556,-0.5427838428773843,-4.230020870060145,7.848803466933429,0.2902338169945633,-0.21345559293684765,21.45789007442803,-9.978251865582543,0.02149926326683885,-0.002029655478533625,-0.006528788711020555,-0.0026837172020754588,left
3.47376846511897,3.2745895371108387,3.5529182210123453,3.185350583262587,-5.029803557333534,-5.513722429238498,-5.737051304013679,-2.5462272644411392,7.76034977573626,7.53747760995641,7.474906210106882,9.117173036011863,13.139587223719484,8.709166720459256,9.114322733461556,0.5748050036275014,3.876958505542764,9.160782450027869,-0.9916125981806209,-4.543302131406375,-5.802628628168393,-10.42395098847354,6.2089851489416095,6.767121741416843,3.2949439462113685e-05,-0.0029669324834027478,-0.014200423889688226,-0.004919312023502263,left
4.093597664126111,3.9504936818408867,3.9341052852607814,3.417026304103108,-4.0366185626571065,-4.085762729240868,-4.114528993903812,-4.493883292422597,8.017238324626463,8.059429369993056,8.018400688845805,8.048304499420308,-0.6500131494039758,0.605392550471224,0.08570674117716923,7.169778571000359,-0.6991421584512006,-0.24205557169254535,0.40124716099033914,26.981968404498808,0.7109937621436838,-0.11282458868941687,0.2547531541156621,13.18228276759846,-0.009743970086901439,-0.002607155039599926,75.50120248404114,0.005152916833473223,left
3.702191718697391,3.171586804891976,3.5218925248176816,3.1923401642806706,-3.7427323412615663,-3.6755105600039903,-5.467126793630105,-2.692897950510627,8.335404328219132,8.653245740152526,7.893252302754432,8.929207471462473,1.686941352439947,1.1633597987616484,7.673897028777601,-0.21191437577598585,2.440635651150094,11.246622973150751,-3.1441659977787793,-4.851067378544119,-1.1917691842056644,-10.60954380674894,21.16715770636865,10.131297794638778,-0.005524224857224746,0.01242106655449901,-0.005085652148286953,0.008308243025909033,left
3.527450036413629,3.429663113752063,3.428942205629811,3.1399649772174945,-3.294799366899393,-3.433893901372418,-4.7920006638210015,-1.7741311016592205,8.558782753902465,8.617735128787123,8.089411261530136,9.268214227900183,22.54747930922834,10.460907161311205,37.869114282821585,-5.385631614395348,12.174477633929339,11.188074470397254,18.180158095181987,3.8636492910411357,-5.001696662085925,-9.14993508664164,-4.731100547012333,-19.928325610015463,0.014836036990114737,0.010038060329958114,0.0025207595781166644,-0.005801046573357623,left
3.835248283080981,3.82564209821464,3.4194084814854087,3.2879522775674332,-3.614582893098868,-3.5572860473547685,-4.248806080053674,-1.7091831198060903,8.318236927908865,8.309157594410385,8.170368510918758,9.262207605033737,-0.3302833052340751,-1.0030888995825116,32.847013689208715,4.989173909557573,-0.3374673408825758,-0.13010206257494827,16.026784449617022,0.38103602394922154,-0.5878816898621918,-0.01869889005733206,11.790012244538941,-12.55702043541001,-0.0058044325663848765,0.003250700662527266,-0.0026938268816631733,0.019849558377647392,left
4.295086780454456,4.437218216138976,3.4835215270102813,3.954289008309438,-4.505594046020024,-3.726639464603746,-3.537586614295378,-2.623012917992891,8.050044391240942,8.027111647716511,8.50800739736584,8.673914601418325,2.211864916669846,24.54608185566728,4.478821649026757,0.37918420114533613,-2.10237855700897,20.363783481049545,-6.621059066127105,-3.3520884798651465,-4.346538906460994,-5.485781739856405,21.85734124172931,5.5750213528260595,0.014837783735796502,0.004445344231947281,-0.009291858834123114,-0.011136772490570022,left
3.7497950964708084,3.7201463606225267,3.531769447414388,3.9072785744311838,-4.015068744341226,-3.817403957440833,-4.062752051493606,-4.315552658830521,8.123295803527618,8.311210998043451,8.276063026959157,7.999529412464229,-9.744572865276282,0.4507956864393664,-1.10202748780035,4.4890753702961845,-4.743719299791307,-0.1303943520524227,13.630850658515865,-6.407807295211061,7.438779909526994,0.19941372608227745,-11.50679553517831,2.2275787664503017,-0.013323744259182636,-0.012943450528317604,-0.01098077641263372,-0.022099451907490728,left
4.094797143325617,4.06154109349523,3.468531702881438,3.3303143358117047,-3.6484747326688725,-3.632676055643571,-3.6313991891033046,-1.4713877070534673,8.188521978403168,8.180745206365165,8.395587854071415,9.492575080732395,1.886442901300061,-0.3805264156834634,-4.983974244978042,4.075618001675392,-0.6459374028860292,0.37980652038913715,7.9163554930734135,-1.7118975557609304,-1.1875908430052362,0.7354082839164626,-2.1794490875105557,-6.92764126810362,-0.002353506554884813,0.0035902917598885464,0.011028298414142672,0.004247581543402274,left
3.912211870580132,3.9414328907546907,4.001874893945628,3.960388255977913,-3.585552316532077,-3.634501019231078,-5.0691552223645155,-3.3260835942003015,8.28893301893144,8.236262997888888,7.6713141421308055,8.378334307464778,-2.059891594824044,-3.1898701717630384,9.50276403224028,11.072526381620827,-0.6760166008165086,-0.5846068062091964,27.478372741884698,-13.758041987346278,0.4903067888923198,-0.2884972525052151,-26.76246545413687,25.14133441501097,0.008820603184507517,-0.007725079964933587,-0.0007331750315673078,-0.005377478915032922,left
4.046166699221936,4.088398290192532,4.064100311343608,3.6905712071266032,-3.7764029929117164,-3.8175588434375434,-3.8276433018107423,-5.6778760477451184,8.178439696404194,8.143358916286958,8.163600806266013,7.594104443255272,0.9559292416719886,-0.5896911560920767,6.490433191018623,14.39307764699342,0.5926556563973859,-1.380742568836463,6.135308624754915,13.419326768693331,0.2811172694525626,0.2295339190807039,0.13037258762867202,-8.297672471983388,-0.00328012325491558,0.008072048144077996,0.010139832871692973,0.013200273892068005,left
3.979082669009092,4.049882125758815,3.5798579383334785,3.7118412405389227,-3.7043412028760536,-3.6350431126587828,-4.119547595388801,-3.088515703174213,8.20092615453849,8.233695204749925,8.164622106727407,8.606922271912836,2.245842458623863,-1.4706973458964596,5.257915479092948,9.367446707271798,0.6250875194336271,-0.6472951830796891,11.983867114439457,-7.154061407743896,-0.02288069638753438,0.39485489674256,3.2162424009519364,25.578143138325053,0.007741695470661384,-0.009727370024847583,0.014594697401947162,-0.008846922580949552,left
3.8157754463073785,3.7545469166675414,3.57593411166228,3.9791474864946403,-3.452508296150126,-3.179929843011033,-3.613107245867186,-5.259022428235206,8.414413277169876,8.514343549525712,8.50520982589329,7.726760154129639,5.281940949605958,10.996651080543181,5.052662970712493,-8.19574422091781,2.0314319230095776,5.546093681441929,-1.335147700382739,-0.735636126289644,-1.1259849055123505,-6.938105856849227,11.518513740149622,-1.1108070178617226,-0.008477735747915376,0.0026251089304690067,-0.01730639104125799,-0.00940298764040216,left
3.280330731786588,-1.2174854904506351,-8.928571878906045,-8.893336229637972,-3.350036580544986,-1.2076750777454235,-0.6625461138184785,-3.8602747405679083,9.174072269678549,7.270668447287571,3.4398147286829137,1.873331712213697,-6.055731456876496,19.170547581625502,7.445021718388265,-27.213111160409728,11.125157276956513,242.826765760899,53.36143700001492,-2.190098253604565,11.044534912682991,96.02558647661634,15.642306407979369,10.697249077998345,0.010528998277715642,0.009983603911085652,0.004915248441647944,0.005195613077930143,left
-8.318986925069593,-8.644108358544974,-7.723960131981715,-8.611528590302273,-2.014636409872624,-1.7045795685510199,-3.4449406463749557,-0.8953806060937414,4.6672222293253105,3.7565957051252408,4.051945278640352,4.201578250717775,0.3408922304436524,-2.2839160243978767,-3.2465999622508015,-18.467365140018234,0.22906776384938227,-3.495138325357822,-0.7956339848574424,-1.2708480944060654,2.4668301353638045,-1.7233691138007625,37.956779272770675,5.4627395065499815,0.00819856393649914,-0.0018707568661666507,0.001370307305502509,0.010952023164663696,left
-8.189111985529285,-8.62463914494447,-8.254632258368588,-8.511851747719167,-2.2130677500618363,-1.5052518409601845,-1.6339052322387029,-3.072804916018943,4.198794812892727,3.6772549430624983,4.6676297087426075,5.104519602088059,3.615819126150337,-2.594596648274679,0.8466959453388411,2.990593435162344,3.876499255008949,-1.8367886418353196,7.110091965214801,-11.123770615058287,0.9815064217005607,3.4752507366673604,0.16013624459340148,9.49222606313229,0.0010887370592151645,0.007853362832388364,0.024440614270964892,0.007693063914068294,left
-8.321404209192904,-8.279753149868325,-8.737740005779466,-8.128239375053171,-0.9386166513161102,-1.1341130166958129,-2.187848387624465,-1.922802739252135,4.711516637727169,4.841204182887116,3.98959625497353,4.724676640376667,7.576471374198871,-2.826418992171952,0.8599440664681971,-15.092741536477604,-2.1477660597448525,-1.0585181563233312,-3.3417066063742236,3.078950563627134,-1.2143633037164918,-3.663071412053674,0.4724845675817414,2.50139597419016,0.016789720616673904,0.008126873785147261,0.017115491103947923,-0.007751090042933237,left
3.485564961956939,3.4867002667967406,2.83013150781121,3.896509903285658,-5.2227492133388145,-5.050671387212507,-4.298504280009149,-5.558426768043551,7.5645485009728475,7.670447777791894,8.424998255625098,7.420177915922789,1.4049556863231047,3.434339543799083,-2.402308099232655,10.648188297085978,-0.7782943725603355,-0.1208841437973056,1.9019618206978193,-2.981927096324675,-0.2140013280677361,-1.2656607977168883,-11.06093912520794,14.7501921334376,-0.010111751606499407,0.0011449197269875545,0.008217840895578995,-0.014022523401072042,left
-8.36738064588788,-8.217660521914826,-8.500265599168396,-8.11915517487336,-2.49839000328745,-2.7000289441914256,-1.4561262861767108,-2.5268868995995235,3.82299342188912,4.120146472128291,5.32720435582807,4.412081704945693,-4.546703327016946,-18.937201834416708,-14.783071835599221,-10.060878765687967,-3.078559656045863,-10.619489300385254,0.37216089699729415,3.995174444900951,0.5165204198528255,5.847962746465854,6.062330984403121,13.646688248304576,0.004445864265990459,-0.011484559869089984,0.01031893785913495,-0.003210887730107514,left
3.495360728163408,3.3364064819448562,3.415973823636402,3.53131216674767,-4.578396449961422,-4.6252983063771165,-4.019602133351173,-3.231290654119321,8.027550878032827,8.072783684072052,8.358982720002576,8.606446855106547,0.20803077959989183,11.162784584594885,9.616328328292088,7.546774962358256,-0.02905386183686181,19.588687876088066,-9.846237221603749,-0.877488326357872,-0.30079299077964833,-24.217980595692147,18.01761467270349,4.27812148185145,0.01414654964909861,-0.001537146208155512,-0.019136837239755934,0.0022759414568281158,left
-7.9855145144455815,-7.846710783427924,-7.541579884297718,-7.873073954299334,-1.722476875107041,-1.8705838701482644,-2.93355013361141,-2.4577706768464944,5.175529701352441,5.393433993142924,5.737103880074765,4.1244054865533,-1.7136760517749363,-0.8330329539361463,-1.4302170562786267,-23.86330716456583,-1.0305247753093338,-1.534373267240798,-0.6330728750266029,-1.880851973832103,4.36450734332804,2.2169059448558563,-0.5342428109744842,-5.609595363055681,0.005347536750801931,0.015072582522238715,-0.013460036012214729,-0.0042479254940426476,left
3.54724206043427,3.58904418705832,3.7454101889819427,3.6216806061644777,-4.915955785702788,-4.6911547136813,-4.7805498661826125,-5.484801270739514,7.78726027211825,7.88290639688009,7.892011577600687,7.468762006156809,1.3220956320235298,-2.890941796583159,9.106429016929031,27.236894596785945,0.1491824653882658,-0.4323732019581671,4.41272416048761,0.47010157871400193,-1.377777515474302,-0.6565178211108147,-5.307517658265682,-1.6104635822015811,26.144824664538017,-0.010188366373109978,0.017698890118873087,34.069530299286804,left
3.8482406321634213,3.882423730108733,3.3850329986822434,2.9805000613595265,-5.146694930551679,-5.166928832969254,-3.7940135530395853,-4.875765840083199,7.464470862618433,7.435530628037507,9.391008300377557,8.069108815348727,-1.2310612363227833,0.18479457656514298,1.1404472666074594,2.652685980284535,0.18742209040171073,0.5747715850866567,16.945587767959573,-4.779555303433875,0.18437592561295152,-0.27301296677077314,9.684139200631472,3.0546552795421276,-0.006654941232735242,0.02033722395262284,0.009410474833868351,0.0035512100770664547,left
3.5004402954702507,3.496036811141261,3.3088720272754406,3.1083620132808103,-5.561308900772059,-5.517699209862741,-6.500044779435843,-3.6422705445423476,7.361931731825214,7.341661630302211,6.800694015035574,8.687924477939797,-0.34257310065069063,-0.40976165323918884,33.66008981064494,1.7647525538759274,-0.39317267927695804,-0.7331709920079683,25.267689458485115,-7.49306646422165,0.03352110717312783,0.12089006454911408,-5.295027121120536,6.1818638322503405,-0.024196540759655518,-0.005615334610638681,-0.002711746669913263,0.009527997774243794,left
3.5758420435284113,3.564292878383258,3.5676243098798937,3.2440974523521615,-5.445890936996133,-5.366453940141303,-5.400382137272135,-5.20237439364109,7.398584927994726,7.434290162060965,7.421521134711094,7.828123951954772,0.21313334777735263,-1.5580647421266545,2.1329702433998072,34.593097984750656,-0.11857440192260144,-1.2749712283487917,0.42179963599287507,13.68155714879276,-0.2442320323210299,0.27357337908815405,0.3921951821949655,-0.4125554928486301,-0.005645541338091391,0.015146895458849315,-0.016028712689119814,0.006273754887777652,left
3.622401738126313,3.654749393743777,3.9910780104745287,3.887689952233274,-4.776729681384301,-4.847531627929467,-9.855929350424601,-3.9691181466566294,7.825561978931928,7.775887757870109,4.62226728949041,8.190935464486548,-0.5544865395524936,0.0072474177565058015,10.483205632824177,1.06369138141374,-0.12020695943510075,-0.5157703799672012,-4.225210179247296,7.85707392845836,0.2955567560998528,-0.2082259337776793,21.447461343772815,-9.976288388561542,0.018828765736126806,-0.021525047443590815,-0.01270697906338018,0.0036028336610981395,left
3.474476374366363,3.2791163792838733,3.550012884936553,3.1660625418521113,-5.034823619304977,-5.507883546421799,-5.724311684784298,-2.5561682695464745,7.757401019741209,7.529839942057461,7.4876327506611435,9.117870363297426,13.113546753541243,8.698103983812244,9.107440545877726,0.5615505184331179,3.8952252725499443,9.13082231142266,-1.0143886482327973,-4.520987383704142,-5.7811702522704,-10.451750235526356,6.209821731416724,6.7746962229497525,-0.009122274290495131,-0.006156911012407884,0.011523322198564154,0.0028816635961717587,left
4.096073081706645,3.9404659443011703,3.9398227250808646,3.421497385002378,-4.0288745623276485,-4.07707009910933,-4.10760363001481,-4.495116429010986,8.022216975664252,8.053618573742645,8.046981236046092,8.054476559099648,-0.6267218517511975,0.590160387102242,0.09474433617330955,7.187200664842108,-0.6897235642103512,-0.22923059000710386,0.3763904485999712,26.97400391648493,0.7122632749836609,-0.10595768114033184,0.2518247207262458,13.203568088713963,-0.012443208430155062,-0.010662236164768373,75.51450549789274,0.004980946648559098,left
3.675632214345187,3.183599857786653,3.527624721434289,3.17516034867791,-3.741140903019444,-3.673637434239125,-5.4728911658878845,-2.675603695795105,8.308407917047308,8.644193962425643,7.903370657739613,8.923148973565112,1.6764408039002523,1.168165275246066,7.684237947183288,-0.20050045336385106,2.440100398688956,11.23913509606737,-3.13047871181347,-4.838686361288031,-1.2052146530872163,-10.606167463413279,21.15603999187033,10.148070720441991,-0.010135240849622145,-0.015679426733751153,-0.0017650135606306985,0.0005138124106076318,left
3.5278818928427116,3.434809948036464,3.430250503633074,3.1476892633944273,-3.310744248252212,-3.4361496527350086,-4.787357057435891,-1.774376944114151,8.557420072282586,8.595403660240615,8.0925804330428,9.26580246457903,22.540579466275602,10.479422819124066,37.88265191565077,-5.389159496553843,12.188401754866756,11.188177932970062,18.177668701542142,3.884986067235565,-5.016165380724294,-9.164278575014297,-4.732365146132895,-19.894810673982292,0.005322425489332567,-0.010113491787102333,-0.003285690868471709,0.008553549082485973,left
3.8421155804100353,3.83913772538322,3.423007945694103,3.2863271876541154,-3.6140390894783696,-3.569175169232687,-4.242654826921156,-1.6992194961215412,8.327498890255468,8.299683312387112,8.178210799987164,9.265595649656953,-0.3389916074461361,-0.9945620646569934,32.83613757807682,5.002355153882043,-0.36357560782737347,-0.12308674344132389,16.030453102337532,0.4024919141240821,-0.5831241483904239,-0.015928188834959014,11.784773057851677,-12.546836273861993,0.008927602007344295,0.002620168643580631,0.0053064819917241065,-0.020865960355058794,left
4.2758811053939425,4.429823521806777,3.4861247592332267,3.9457458633415365,-4.484980074612093,-3.7356502791623685,-3.540327351593309,-2.6062822214642676,8.066221755974025,8.021879885920713,8.50591504046637,8.68814838057549,2.2108474274784564,24.537918787052757,4.474347337315983,0.37741751999930967,-2.093157382466553,20.367515897816794,-6.607587654496611,-3.343221312596915,-4.3592091156798825,-5.494230142890889,21.885123709998165,5.5704489673616,-0.02124778487099412,0.021823013892831814,-0.005527529901330084,0.01075388546405615,left
3.726166548079601,3.7170477570171347,3.522551934063482,3.8902891119372134,-3.995628261131896,-3.8176740376337963,-4.053703666827649,-4.319653775997969,8.11899273506461,8.328253410688852,8.29590397115705,8.010221935405669,-9.724791685217486,0.420256502249708,-1.1265676068919173,4.463305229475882,-4.727177686804036,-0.12321417919132269,13.636337356817721,-6.4069731188176675,7.420225015864804,0.20906136417396323,-11.503792339241915,2.2443790269557686,-0.0001857472673236135,0.0035158661505286888,-0.0007864904832847003,-0.00863859975874185,left
4.102575042629429,4.0610271159687175,3.467949021351626,3.323732609574025,-3.6327305566573327,-3.633858958909524,-3.6060044458961147,-1.4801836528270693,8.192161486873996,8.197245851613314,8.393807869122723,9.48481465829808,1.8714427160246865,-0.3620215024344723,-5.003121717717234,4.072624183687507,-0.6637819613403148,0.3878667659805724,7.943924889520673,-1.7137273667239319,-1.1950197920698102,0.7202001352865715,-2.1743853847903254,-6.9340529354821845,0.011744535294988976,0.00818025926164137,-0.00604113088883166,0.0035066708531977827,left
